experiment_name,model_family,primary_target,model_name,capacity_mae,capacity_rmse,capacity_smape,soh_mae,soh_rmse,soh_smape,n,train_end_cycle
post_eol_75_split,baseline,capacity_ah,LinearTrend,0.03089644392806753,0.03604288488078065,6.016708050013615,0.027187472253357582,0.03171610735878224,6.016708050013617,217,657
post_eol_75_split,baseline,capacity_ah,Persistence,0.2129455296063417,0.2571126860070443,32.59138515455377,0.18738242793014717,0.226247526513967,32.59138515455376,217,657
post_eol_75_split,baseline,capacity_ah,MovingAverage,0.2551149913313134,0.2929928216328989,37.39385155744475,0.22448964561694335,0.2578204218946052,37.39385155744474,217,657
